,avg_reward,best_reward,episode,q_vals,avg_steps,best_steps
483,-1.0,-1,24150,-0.8804098963737488,20.0,31
484,-1.0,-1,24200,-0.8773073554039001,20.5,22
485,-1.0,-1,24250,-0.8780409693717957,22.1,24
486,-1.0,-1,24300,-0.8865867853164673,21.4,24
487,-1.0,-1,24350,-0.8862786889076233,23.8,29
488,-1.0,-1,24400,-0.8813907504081726,22.0,29
489,-1.0,-1,24450,-0.8814952969551086,20.9,23
490,-1.0,-1,24500,-0.8929324746131897,17.0,22
491,-1.0,-1,24550,-0.8859371542930603,20.1,23
492,-1.0,-1,24600,-0.88758385181427,6.0,6
493,-1.0,-1,24650,-0.8836603164672852,21.6,25
494,-1.0,-1,24700,-0.8850053548812866,16.5,26
495,-1.0,-1,24750,-0.8864601850509644,19.1,30
496,-1.0,-1,24800,-0.885375440120697,6.0,6
497,-1.0,-1,24850,-0.8856999278068542,6.0,6
498,-1.0,-1,24900,-0.8862681984901428,16.1,25
499,-1.0,-1,24950,-0.8877271413803101,21.5,29
500,-1.0,-1,25000,-0.8859751224517822,20.2,22
501,-1.0,-1,25050,-0.8866698145866394,9.1,23
502,-1.0,-1,25100,-0.8892121911048889,12.6,22
503,-1.0,-1,25150,-0.884342610836029,16.4,26
504,-1.0,-1,25200,-0.8902657628059387,9.1,22
505,-1.0,-1,25250,-0.8919347524642944,13.3,19
506,-1.0,-1,25300,-0.8894874453544617,20.8,24
507,-1.0,-1,25350,-0.885644257068634,18.7,25
508,-1.0,-1,25400,-0.8816767334938049,19.1,24
509,-1.0,-1,25450,-0.8893739581108093,22.8,26
510,-1.0,-1,25500,-0.8832004070281982,14.7,18
511,-1.0,-1,25550,-0.8876534104347229,6.0,6
512,-1.0,-1,25600,-0.8849927186965942,20.8,22
513,-1.0,-1,25650,-0.8796300292015076,8.8,13
514,-1.0,-1,25700,-0.8836367130279541,6.7,13
515,-1.0,-1,25750,-0.8883287906646729,14.7,16
516,-1.0,-1,25800,-0.8904628157615662,17.7,25
517,-1.0,-1,25850,-0.8903355598449707,19.5,24
518,-1.0,-1,25900,-0.8857670426368713,13.0,22
519,-1.0,-1,25950,-0.885043740272522,23.6,30
520,-1.0,-1,26000,-0.8884578943252563,22.1,24
521,-1.0,-1,26050,-0.8811455965042114,7.0,7
522,-1.0,-1,26100,-0.8765299320220947,10.2,26
523,-1.0,-1,26150,-0.8851888179779053,23.4,28
524,-1.0,-1,26200,-0.8850908279418945,23.4,26
525,-1.0,-1,26250,-0.8815711736679077,12.0,25
526,-1.0,-1,26300,-0.882685661315918,6.6,7
527,-1.0,-1,26350,-0.8910129070281982,22.9,26
528,-1.0,-1,26400,-0.885060727596283,21.9,23
529,-1.0,-1,26450,-0.8851048946380615,6.0,6
530,-1.0,-1,26500,-0.8787127733230591,6.0,6
531,-1.0,-1,26550,-0.8803970217704773,12.4,22
532,-1.0,-1,26600,-0.8806580901145935,10.4,14
533,-1.0,-1,26650,-0.8769890666007996,22.0,29
534,-1.0,-1,26700,-0.8695911169052124,10.1,16
535,-1.0,-1,26750,-0.8775362968444824,21.9,25
536,-1.0,-1,26800,-0.8786726593971252,7.7,12
537,-1.0,-1,26850,-0.8728194236755371,21.9,25
538,-1.0,-1,26900,-0.8749725818634033,11.3,22
539,-1.0,-1,26950,-0.8720764517784119,9.4,13
540,-1.0,-1,27000,-0.8763222694396973,22.0,29
541,-1.0,-1,27050,-0.8735946416854858,10.5,24
542,-1.0,-1,27100,-0.87458735704422,7.4,13
543,-1.0,-1,27150,-0.8759087324142456,18.3,23
544,-1.0,-1,27200,-0.8749335408210754,16.5,26
545,-1.0,-1,27250,-0.871882438659668,19.6,29
546,-1.0,-1,27300,-0.86663419008255,17.3,22
547,-1.0,-1,27350,-0.8652238845825195,17.7,24
548,-1.0,-1,27400,-0.8627380132675171,13.6,22
549,-1.0,-1,27450,-0.8645391464233398,17.8,23
550,-1.0,-1,27500,-0.8692571520805359,10.2,13
551,-1.0,-1,27550,-0.8613099455833435,6.0,6
552,-1.0,-1,27600,-0.8623239398002625,17.5,27
553,-1.0,-1,27650,-0.8632946014404297,17.7,27
554,-1.0,-1,27700,-0.8640905618667603,18.1,24
555,-1.0,-1,27750,-0.865607500076294,21.5,25
556,-1.0,-1,27800,-0.8636599779129028,12.4,22
557,-1.0,-1,27850,-0.8603023290634155,20.6,24
558,-1.0,-1,27900,-0.8644475340843201,15.3,24
559,-1.0,-1,27950,-0.8656474351882935,23.3,25
560,-1.0,-1,28000,-0.8720870614051819,24.9,34
561,-1.0,-1,28050,-0.8551303148269653,22.0,22
562,-1.0,-1,28100,-0.8629046082496643,22.2,24
563,-1.0,-1,28150,-0.8524282574653625,15.5,19
564,-1.0,-1,28200,-0.8517501354217529,22.0,22
565,-1.0,-1,28250,-0.8683152794837952,19.9,23
566,-1.0,-1,28300,-0.8653895854949951,20.0,26
567,-1.0,-1,28350,-0.8729390501976013,22.7,24
568,-1.0,-1,28400,-0.849896252155304,17.6,22
569,-1.0,-1,28450,-0.8792822957038879,21.1,24
570,-1.0,-1,28500,-0.8554252982139587,18.4,23
571,-1.0,-1,28550,-0.8471466898918152,6.0,6
572,-1.0,-1,28600,-0.8187021017074585,18.6,24
573,-1.0,-1,28650,-0.8199521899223328,7.7,23
574,-1.0,-1,28700,-0.7612335681915283,7.2,18
575,-1.0,-1,28750,-0.7774794101715088,6.0,6
576,-1.0,-1,28800,-0.8439924120903015,6.0,6
577,-1.0,-1,28850,-0.8024223446846008,13.7,22
578,-1.0,-1,28900,-0.8231727480888367,22.4,26
579,-1.0,-1,28950,-0.819583535194397,9.0,22
580,-1.0,-1,29000,-0.8167145252227783,21.9,23
581,-1.0,-1,29050,-0.7991862297058105,22.6,29
582,-1.0,-1,29100,-0.8088255524635315,15.2,16
583,-1.0,-1,29150,-0.7715922594070435,22.3,25
584,-1.0,-1,29200,-0.7834466099739075,20.2,25
585,-1.0,-1,29250,-0.8061864972114563,21.2,26
586,-1.0,-1,29300,-0.8139955997467041,8.8,13
587,-1.0,-1,29350,-0.8180851340293884,21.1,22
588,-1.0,-1,29400,-0.8299367427825928,16.4,22
589,-1.0,-1,29450,-0.8241360783576965,21.8,24
590,-1.0,-1,29500,-0.848802924156189,6.0,6
591,-1.0,-1,29550,-0.7914438843727112,18.0,22
592,-1.0,-1,29600,-0.8440331816673279,15.1,18
593,-1.0,-1,29650,-0.8402922749519348,22.4,25
594,-1.0,-1,29700,-0.8049745559692383,7.0,7
595,-1.0,-1,29750,-0.8499881029129028,17.5,22
596,-1.0,-1,29800,-0.8451105356216431,18.8,24
597,-1.0,-1,29850,-0.7979989647865295,19.5,22
598,-1.0,-1,29900,-0.8747029900550842,18.7,29
599,-1.0,-1,29950,-0.8633018136024475,15.0,21
600,-1.0,-1,30000,-0.8641841411590576,18.7,19
601,-1.0,-1,30050,-0.8604310154914856,6.0,6
602,-1.0,-1,30100,-0.8630857467651367,6.0,6
603,-1.0,-1,30150,-0.8561987280845642,18.7,25
604,-1.0,-1,30200,-0.8445761799812317,16.1,23
605,-1.0,-1,30250,-0.8736342191696167,6.0,6
606,-1.0,-1,30300,-0.8411396741867065,6.1,7
607,-1.0,-1,30350,-0.8335179090499878,15.0,21
608,-1.0,-1,30400,-0.831546425819397,19.5,23
609,-1.0,-1,30450,-0.8468462824821472,12.0,12
610,-1.0,-1,30500,-0.840950608253479,7.0,7
611,-1.0,-1,30550,-0.7938322424888611,10.2,15
612,-1.0,-1,30600,-0.838449239730835,14.1,23
613,-1.0,-1,30650,-0.8464012742042542,22.6,24
614,-1.0,-1,30700,-0.8505457639694214,7.0,7
615,-1.0,-1,30750,-0.8544818162918091,13.4,22
616,-1.0,-1,30800,-0.8449792265892029,13.8,15
617,-1.0,-1,30850,-0.8153501749038696,15.0,24
618,-1.0,-1,30900,-0.8555136919021606,6.0,6
619,-1.0,-1,30950,-0.8431621789932251,6.0,6
620,-1.0,-1,31000,-0.8684021830558777,17.7,20
621,-1.0,-1,31050,-0.8668674230575562,20.5,28
622,-1.0,-1,31100,-0.8771930932998657,11.0,17
623,-1.0,-1,31150,-0.8667468428611755,16.3,22
624,-1.0,-1,31200,-0.8645708560943604,22.4,24
625,-1.0,-1,31250,-0.8719325661659241,6.7,13
626,-1.0,-1,31300,-0.8689097166061401,9.2,22
627,-1.0,-1,31350,-0.8682242631912231,19.8,22
628,-1.0,-1,31400,-0.8748506307601929,6.0,6
629,-1.0,-1,31450,-0.8789006471633911,20.6,22
630,-1.0,-1,31500,-0.8765236139297485,22.6,24
631,-1.0,-1,31550,-0.8823696374893188,6.0,6
632,-1.0,-1,31600,-0.8852267265319824,7.5,13
633,-1.0,-1,31650,-0.8822140097618103,12.2,22
634,-1.0,-1,31700,-0.8853532075881958,6.0,6
635,-1.0,-1,31750,-0.8912757635116577,18.2,24
636,-1.0,-1,31800,-0.8847363591194153,7.6,13
637,-1.0,-1,31850,-0.8884239196777344,16.4,22
638,-1.0,-1,31900,-0.8956669569015503,13.3,22
639,-1.0,-1,31950,-0.8886352181434631,15.4,22
640,-1.0,-1,32000,-0.8898825645446777,10.3,12
641,-1.0,-1,32050,-0.8904228210449219,6.0,6
642,-1.0,-1,32100,-0.8881655335426331,6.0,6
643,-1.0,-1,32150,-0.8959416747093201,6.0,6
644,-1.0,-1,32200,-0.8854541182518005,6.0,6
645,-1.0,-1,32250,-0.8862558603286743,6.0,6
646,-1.0,-1,32300,-0.8870126008987427,17.0,27
647,-1.0,-1,32350,-0.8846624493598938,11.5,13
648,-1.0,-1,32400,-0.8862590193748474,15.3,24
649,-1.0,-1,32450,-0.8816105127334595,20.5,23
650,-1.0,-1,32500,-0.8780898451805115,14.5,22
651,-1.0,-1,32550,-0.8720966577529907,9.4,11
652,-1.0,-1,32600,-0.8772159814834595,7.8,11
653,-1.0,-1,32650,-0.8797711133956909,21.1,24
654,-1.0,-1,32700,-0.8813257217407227,23.1,24
655,-1.0,-1,32750,-0.873440146446228,14.3,22
